id,pred_raw,subject,subcategory,error
generation-for-nlp-425,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1819,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1820,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1821,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1822,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1823,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1824,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1825,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1826,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1827,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1828,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1830,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1831,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1832,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1833,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1834,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1835,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1836,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1837,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1838,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1839,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1841,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1842,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1843,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1844,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1845,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1847,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1848,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1849,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1850,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1852,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1853,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1854,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1856,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1857,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1858,국어 | 독서,국어,독서,
generation-for-nlp-1860,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1861,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1864,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1865,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1867,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1868,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1869,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1870,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1871,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1872,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1873,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1874,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1875,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1876,국어 | 독서,국어,독서,
generation-for-nlp-1877,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1878,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1879,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1880,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1882,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1883,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1884,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1885,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1886,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1887,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1888,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1889,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1890,국어 | 독서,국어,독서,
generation-for-nlp-1891,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1892,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1893,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1894,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1895,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1896,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1897,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1898,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1899,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1900,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1902,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1906,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1907,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1908,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1909,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1910,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1911,국어 | 문학,국어,문학,
generation-for-nlp-1912,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1913,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1914,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1915,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1917,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1918,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1919,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1920,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1923,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1925,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1926,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1928,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1929,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1930,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1931,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-1933,정치와 법 |,정치와 법,,
generation-for-nlp-1934,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1935,국어 | 문학,국어,문학,
generation-for-nlp-1937,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1938,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1939,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1940,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1941,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1942,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-1943,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1944,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1946,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1947,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1948,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1949,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1951,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1952,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1953,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1954,국어 | 독서,국어,독서,
generation-for-nlp-1955,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1956,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1957,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1958,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1959,국어 | 독서,국어,독서,
generation-for-nlp-1960,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1961,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1962,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1964,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-1966,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1967,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1968,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1969,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1973,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-1975,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1976,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1977,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1978,국어 | 문학,국어,문학,
generation-for-nlp-1979,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1981,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1982,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1984,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1985,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1986,정치와 법 | 정치 개입,정치와 법,정치 개입,
generation-for-nlp-1987,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1989,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1990,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1991,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1992,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1993,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1994,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1995,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1996,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1998,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1999,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2000,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2001,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2002,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2003,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2004,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2005,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2006,정치와 법 |,정치와 법,,
generation-for-nlp-2007,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2008,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2009,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2010,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2011,국어 | 독서,국어,독서,
generation-for-nlp-2012,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2013,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-2014,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2015,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2016,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2018,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2019,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2020,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2021,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2023,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2024,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2025,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2026,정치와 법 |,정치와 법,,
generation-for-nlp-2027,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2029,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2030,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2031,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2032,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2033,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2034,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2035,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2036,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2038,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2039,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2040,국어 | 독서,국어,독서,
generation-for-nlp-2041,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2042,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2044,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2045,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2047,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2048,국어 | 독서,국어,독서,
generation-for-nlp-2049,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2050,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2051,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2052,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2053,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2055,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2056,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2058,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2060,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2061,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2062,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2063,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2065,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2066,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2067,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2070,국어 | 독서,국어,독서,
generation-for-nlp-2071,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2072,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2073,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2075,국어 | 독서,국어,독서,
generation-for-nlp-2076,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2077,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2078,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2079,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2082,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2084,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2085,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2086,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2087,국어 | 독서,국어,독서,
generation-for-nlp-2088,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2089,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2090,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2092,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2093,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2094,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2095,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2097,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2098,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2099,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2100,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2101,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2102,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2103,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2104,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-2105,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2106,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2107,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2108,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2109,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2110,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2111,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2112,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2113,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2114,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2115,국어 | 독서,국어,독서,
generation-for-nlp-2116,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2117,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2118,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2121,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2122,국어 | 문학,국어,문학,
generation-for-nlp-2123,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2125,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2126,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2127,정치와 법 |,정치와 법,,
generation-for-nlp-2128,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2129,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2130,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2131,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2132,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2133,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2134,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2135,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2136,국어 | 독서,국어,독서,
generation-for-nlp-2137,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2138,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2139,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2140,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2141,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2142,국어 | 독서,국어,독서,
generation-for-nlp-2143,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2144,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2146,사회탐구,,,
generation-for-nlp-2147,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2148,사회탐구 | 자살률을 낮추기 위해,사회탐구,자살률을 낮추기 위해,
generation-for-nlp-2149,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2150,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2152,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2153,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2154,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2155,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2157,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2159,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2161,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2162,국어 | 독서,국어,독서,
generation-for-nlp-2163,국어 | 독서,국어,독서,
generation-for-nlp-2164,사회탐구 | 세계사,사회탐구,세계사,
generation-for-nlp-2165,국어 | 독서,국어,독서,
generation-for-nlp-2166,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2167,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2168,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2169,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2170,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2171,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2172,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2173,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2174,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2176,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2177,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2178,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2179,국어 | 문학,국어,문학,
generation-for-nlp-2180,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2182,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2183,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2184,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2185,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2186,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2187,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2188,정치와 법 |,정치와 법,,
generation-for-nlp-2189,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2190,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2191,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2192,정치와 법 | 정치와 법,정치와 법,정치와 법,
generation-for-nlp-2194,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2196,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2197,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2198,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2199,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2200,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2201,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2202,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2203,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2205,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2206,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2207,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2209,정치와 법 |,정치와 법,,
generation-for-nlp-2210,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2211,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2213,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2215,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2216,국어 | 독서,국어,독서,
generation-for-nlp-2217,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2218,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2219,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2220,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2222,사회탐구 | 사회·문화,사회탐구,사회·문화,
generation-for-nlp-2223,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2224,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2225,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2226,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2227,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2229,사회탐구 | 윤리와 사상,사회탐구,윤리와 사상,
generation-for-nlp-2232,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2233,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2234,국어 | 독서,국어,독서,
generation-for-nlp-2235,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2236,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2237,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2239,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2240,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2242,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2243,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2244,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2245,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2246,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2247,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2248,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2249,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2250,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2251,국어 | 독서,국어,독서,
generation-for-nlp-2252,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2254,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2258,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-2259,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2260,정치와 법 |,정치와 법,,
generation-for-nlp-2261,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2262,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2263,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2264,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2267,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2268,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2269,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2270,사회탐구 | 경제,사회탐구,경제,
