id,pred_raw,subject,subcategory,error
generation-for-nlp-425,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1900,국어 | 독서,국어,독서,
generation-for-nlp-1902,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1906,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1907,국어 | 독서,국어,독서,
generation-for-nlp-1908,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1909,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1910,국어 | 독서,국어,독서,
generation-for-nlp-1911,국어 | 문학,국어,문학,
generation-for-nlp-1912,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1913,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1914,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1915,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1917,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1918,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1919,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1920,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1923,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1925,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1926,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1928,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1929,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1930,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1931,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1933,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1934,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1935,국어 | 독서,국어,독서,
generation-for-nlp-1937,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1938,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1939,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1940,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1941,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1942,국어 | 독서,국어,독서,
generation-for-nlp-1943,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1944,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1946,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1947,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-1948,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1949,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1951,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1952,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1953,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1954,국어 | 독서,국어,독서,
generation-for-nlp-1955,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1956,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1957,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1958,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1959,국어 | 독서,국어,독서,
generation-for-nlp-1960,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1961,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1962,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1964,국어 | 문학,국어,문학,
generation-for-nlp-1966,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1967,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1968,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1969,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1973,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1975,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1976,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1977,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1978,국어 | 문학,국어,문학,
generation-for-nlp-1979,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1981,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1982,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1984,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1985,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1986,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1987,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1989,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1990,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1991,국어 | 독서,국어,독서,
generation-for-nlp-1992,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1993,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1994,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1995,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-1996,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-1998,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-1999,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2000,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2001,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2002,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2003,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2004,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2005,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2006,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2007,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2008,국어 | 독서,국어,독서,
generation-for-nlp-2009,국어 | 독서,국어,독서,
generation-for-nlp-2010,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2011,국어 | 독서,국어,독서,
generation-for-nlp-2012,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2013,국어 | 화법과 작문,국어,화법과 작문,
generation-for-nlp-2014,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2015,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2016,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2018,국어 | 독서,국어,독서,
generation-for-nlp-2019,국어 | 독서,국어,독서,
generation-for-nlp-2020,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2021,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2023,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2024,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2025,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2026,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2027,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2029,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2030,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2031,국어 | 독서,국어,독서,
generation-for-nlp-2032,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2033,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2034,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2035,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2036,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2038,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2039,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2040,국어 | 독서,국어,독서,
generation-for-nlp-2041,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2042,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2044,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2045,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2047,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2048,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2049,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2050,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2051,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2052,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2053,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2055,국어 | 문학,국어,문학,
generation-for-nlp-2056,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2058,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2060,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2061,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2062,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2063,국어 | 독서,국어,독서,
generation-for-nlp-2065,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2066,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2067,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2070,국어 | 독서,국어,독서,
generation-for-nlp-2071,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2072,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2073,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2075,국어 | 독서,국어,독서,
generation-for-nlp-2076,국어 | 독서,국어,독서,
generation-for-nlp-2077,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2078,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2079,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2082,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2084,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2085,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2086,국어 | 독서,국어,독서,
generation-for-nlp-2087,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2088,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2089,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2090,국어 | 독서,국어,독서,
generation-for-nlp-2092,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2093,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2094,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2095,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2097,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2098,국어 | 문학,국어,문학,
generation-for-nlp-2099,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2100,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2101,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2102,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2103,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2104,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2105,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2106,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2107,국어 | 독서,국어,독서,
generation-for-nlp-2108,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2109,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2110,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2111,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2112,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2113,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2114,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2115,국어 | 독서,국어,독서,
generation-for-nlp-2116,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2117,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2118,국어 | 독서,국어,독서,
generation-for-nlp-2121,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2122,국어 | 문학,국어,문학,
generation-for-nlp-2123,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2125,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2126,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2127,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2128,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2129,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2130,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2131,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2132,국어 | 문학,국어,문학,
generation-for-nlp-2133,국어 | 독서,국어,독서,
generation-for-nlp-2134,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2135,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2136,국어 | 독서,국어,독서,
generation-for-nlp-2137,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2138,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2139,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2140,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2141,국어 | 독서,국어,독서,
generation-for-nlp-2142,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2143,국어 | 독서,국어,독서,
generation-for-nlp-2144,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2146,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2147,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2148,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2149,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2150,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2152,국어 | 독서,국어,독서,
generation-for-nlp-2153,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2154,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2155,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2157,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2159,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2161,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2162,국어 | 독서,국어,독서,
generation-for-nlp-2163,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2164,사회탐구 | 세계지리,사회탐구,세계지리,
generation-for-nlp-2165,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2166,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2167,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2168,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2169,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2170,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2171,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2172,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2173,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2174,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2176,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2177,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2178,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2179,국어 | 문학,국어,문학,
generation-for-nlp-2180,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2182,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2183,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2184,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2185,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2186,국어 | 독서,국어,독서,
generation-for-nlp-2187,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2188,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2189,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2190,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2191,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2192,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2194,국어 | 독서,국어,독서,
generation-for-nlp-2196,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2197,국어 | 독서,국어,독서,
generation-for-nlp-2198,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2199,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2200,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2201,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2202,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2203,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2205,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2206,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2207,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2209,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2210,국어 | 독서,국어,독서,
generation-for-nlp-2211,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2213,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2215,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2216,국어 | 독서,국어,독서,
generation-for-nlp-2217,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2218,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2219,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2220,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2222,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2223,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2224,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2225,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2226,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2227,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2229,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2232,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2233,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2234,국어 | 독서,국어,독서,
generation-for-nlp-2235,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2236,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2237,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2239,국어 | 독서,국어,독서,
generation-for-nlp-2240,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2242,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2243,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2244,국어 | 독서,국어,독서,
generation-for-nlp-2245,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2246,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2247,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2248,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2249,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2250,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2251,국어 | 독서,국어,독서,
generation-for-nlp-2252,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2254,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2258,국어 | 독서,국어,독서,
generation-for-nlp-2259,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2260,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2261,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2262,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2263,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2264,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2267,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2268,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2269,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2270,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2272,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2275,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2277,국어 | 독서,국어,독서,
generation-for-nlp-2278,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2279,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2280,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2281,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2283,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2284,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2286,국어 | 독서,국어,독서,
generation-for-nlp-2287,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2288,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2289,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2290,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2291,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2292,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2293,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2294,국어 | 독서,국어,독서,
generation-for-nlp-2295,국어 | 독서,국어,독서,
generation-for-nlp-2296,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2297,국어 | 독서,국어,독서,
generation-for-nlp-2298,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2299,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2300,국어 | 독서,국어,독서,
generation-for-nlp-2302,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2303,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2305,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2306,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2307,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2308,국어 | 독서,국어,독서,
generation-for-nlp-2310,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2312,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2313,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2314,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2316,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2320,국어 | 독서,국어,독서,
generation-for-nlp-2321,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2322,국어 | 독서,국어,독서,
generation-for-nlp-2323,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2325,국어 | 독서,국어,독서,
generation-for-nlp-2326,국어 | 독서,국어,독서,
generation-for-nlp-2327,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2328,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2329,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2330,국어 | 문학,국어,문학,
generation-for-nlp-2331,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2332,국어 | 독서,국어,독서,
generation-for-nlp-2333,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2334,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2335,국어 | 독서,국어,독서,
generation-for-nlp-2336,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2337,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2338,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2340,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2341,국어 | 문학,국어,문학,
generation-for-nlp-2342,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2344,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2345,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2346,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2347,사회탐구 | 동아시아사,사회탐구,동아시아사,
generation-for-nlp-2348,국어 | 독서,국어,독서,
generation-for-nlp-2351,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2352,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2353,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2354,국어 | 독서,국어,독서,
generation-for-nlp-2355,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2356,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2357,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2360,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2362,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2364,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2365,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2366,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2367,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2368,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2371,사회탐구 | 경제,사회탐구,경제,
generation-for-nlp-2372,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2375,사회탐구 | 생활과 윤리,사회탐구,생활과 윤리,
generation-for-nlp-2376,사회탐구 | 정치와 법,사회탐구,정치와 법,
generation-for-nlp-2377,사회탐구 | 정치와 법,사회탐구,정치와 법,
